Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,target
0.642718,0.200206,0.017707,0.045268,0.372068,0.060972,0.321073,0.031067,0.03562,0.031956,0.030941,0.025939,0.025055,0.050501,0.020234,0.018606,0.03003,0.009219,0.008318,0.008466,0.014276,0.03025,0.048968,0.032343,0.023167,0.014508,0.012388,0.011437,0.0102,0.007482,0.007982,0.0113,0.009044,2
0.836244,0.257594,0.369316,0.494667,0.011834,0.418053,0.463199,0.012759,0.011056,0.005224,0.056494,0.005491,0.076428,0.0031,0.002395,0.018356,0.064243,0.00426,0.001917,0.031004,0.017678,0.011822,0.002511,0.001907,0.003878,0.002788,0.018149,0.244815,0.092754,0.031239,0.007744,0.005632,0.00397,4
0.344791,0.437235,0.308131,0.412389,0.506125,0.011421,0.475488,0.010184,0.01026,0.063612,0.00973,0.061975,0.007098,0.01319,0.105402,0.028226,0.008227,0.060378,0.007602,0.004121,0.004027,0.008492,0.012716,0.092299,0.158406,0.067981,0.026909,0.012126,0.010811,0.00812,0.010755,0.006669,0.00951,2
0.004853,0.210841,0.194282,0.292146,0.383295,0.49264,0.460919,0.074086,0.032238,0.032711,0.015406,0.013633,0.008052,0.021265,0.019162,0.00664,0.010791,0.010896,0.004843,0.00244,0.005333,0.012794,0.021729,0.041957,0.027618,0.012264,0.005622,0.006087,0.004942,0.005066,0.004314,0.008904,0.010071,2
0.609046,0.190989,0.270288,0.017081,0.00654,0.357561,0.342801,0.03387,0.060777,0.047303,0.066334,0.023684,0.086479,0.102661,0.031397,0.067657,0.034417,0.024093,0.011814,0.01814,0.077503,0.265135,0.098204,0.084278,0.037299,0.020432,0.019534,0.025008,0.009232,0.0345,0.035012,0.015508,0.027666,2
0.508249,0.153058,0.302825,0.226378,0.44224,0.007054,0.39495,0.015097,0.06568,0.090881,0.009298,0.201067,0.060781,0.041052,0.057834,0.018057,0.006685,0.024404,0.202008,0.150364,0.053275,0.020417,0.010994,0.025262,0.007678,0.018795,0.017331,0.01143,0.008332,0.007098,0.019962,0.09164,0.288031,0
0.324137,0.422662,0.001873,0.297628,0.022668,0.390556,0.382874,0.05186,0.039496,0.079225,0.060604,0.052628,0.018824,0.078043,0.072216,0.012381,0.021447,0.030158,0.026825,0.006123,0.008959,0.028417,0.077842,0.181992,0.106419,0.042445,0.010697,0.012924,0.007906,0.015098,0.00726,0.016794,0.056987,2
0.564501,0.175876,0.252189,0.335274,0.408782,0.000804,0.380417,0.011052,0.03424,0.014069,0.014389,0.009807,0.115689,0.0148,0.014433,0.035144,0.012157,0.003318,0.006504,0.026752,0.12006,0.049561,0.013088,0.007282,0.004858,0.010795,0.002788,0.010222,0.015901,0.003394,0.01293,0.005758,0.006579,0
0.190948,0.141884,0.034726,0.023145,0.109116,0.006901,0.046617,0.382355,0.407597,0.211621,0.230104,0.254058,0.262676,0.168232,0.156103,0.223893,0.172043,0.161013,0.154812,0.131077,0.137299,0.124853,0.057543,0.087572,0.125653,0.081618,0.086319,0.120543,0.065803,0.080414,0.093867,0.119367,0.09794,2
0.493211,0.151674,0.215812,0.292376,0.011539,0.363259,0.319755,0.00797,0.018288,0.023019,0.003092,0.076787,0.011971,0.027187,0.012652,0.002192,0.002543,0.015436,0.079871,0.02762,0.01046,0.007298,0.00453,0.003614,0.010967,0.012418,0.002706,0.007189,0.002619,0.002576,0.011086,0.064446,0.116257,0
0.667402,0.201988,0.395756,0.006856,0.286464,0.487231,0.456823,0.01601,0.012126,0.032885,0.025501,0.011189,0.004168,0.056393,0.034254,0.006988,0.026571,0.022953,0.007375,0.002271,0.003076,0.012876,0.059001,0.162696,0.050321,0.010723,0.005345,0.011886,0.005918,0.00916,0.00378,0.012266,0.01674,2
0.58765,0.187093,0.35174,0.259396,0.006031,0.433591,0.398654,0.011276,0.05559,0.020572,0.064807,0.007,0.110483,0.075087,0.009771,0.110412,0.013824,0.004537,0.004954,0.019505,0.115728,0.178005,0.07055,0.037985,0.009416,0.004563,0.02326,0.008277,0.015767,0.018432,0.004769,0.008051,0.007628,2
0.360908,0.468397,0.329942,0.000788,0.426384,0.650335,0.607284,0.012523,0.006741,0.034708,0.007752,0.068108,0.008561,0.005701,0.045007,0.05083,0.0053,0.005289,0.048132,0.005464,0.004607,0.005159,0.004453,0.013899,0.07044,0.12557,0.051391,0.01975,0.00724,0.005553,0.007043,0.011023,0.009208,4
0.38062,0.048132,0.038974,0.216039,0.23735,0.341647,0.297912,0.078184,0.057173,0.045811,0.042251,0.048928,0.044318,0.026069,0.030209,0.05406,0.019676,0.013032,0.014348,0.008532,0.010141,0.009677,0.00653,0.014414,0.029776,0.039891,0.05091,0.054943,0.02267,0.016892,0.014366,0.014334,0.012496,4
0.473438,0.142083,0.209537,0.280813,0.34118,0.41671,0.31402,0.024735,0.034148,0.041557,0.018961,0.124282,0.019878,0.09281,0.034169,0.009827,0.017331,0.11982,0.111294,0.041019,0.016511,0.018362,0.013814,0.012112,0.049969,0.007065,0.014004,0.011591,0.007368,0.014066,0.1128,0.201663,0.104436,0
0.232688,0.304579,0.216054,0.288054,0.355164,0.42847,0.326238,0.006084,0.015614,0.045021,0.006907,0.118926,0.015074,0.044464,0.010261,0.006118,0.005345,0.026759,0.112242,0.04793,0.011803,0.011663,0.009816,0.005158,0.011124,0.01166,0.005968,0.009119,0.005462,0.007102,0.017487,0.102496,0.116525,0
0.534073,0.164294,0.237431,0.314596,0.388348,0.470175,0.36136,0.005039,0.138823,0.081858,0.005921,0.031869,0.164364,0.007804,0.120841,0.022469,0.002122,0.004031,0.029115,0.239855,0.150174,0.069047,0.007341,0.006087,0.016925,0.002601,0.025484,0.025551,0.004532,0.012509,0.005064,0.005647,0.017449,0
0.023233,0.272219,0.259905,0.39101,0.581137,0.525597,0.585021,0.133951,0.107736,0.052864,0.060723,0.047336,0.067875,0.023997,0.01766,0.037551,0.04656,0.046785,0.014963,0.010567,0.021605,0.019376,0.011963,0.010881,0.017617,0.017858,0.033344,0.066053,0.069607,0.118014,0.083425,0.041769,0.032841,4
0.356401,0.448757,0.318998,0.006208,0.016646,0.027509,0.295775,0.029394,0.021626,0.060341,0.017712,0.071216,0.013222,0.014449,0.091184,0.032278,0.006717,0.024749,0.011655,0.018375,0.005698,0.009579,0.011795,0.040203,0.164877,0.076197,0.031223,0.016158,0.008083,0.007442,0.010651,0.015859,0.010429,2
0.322383,0.421436,0.298348,0.002044,0.392839,0.492954,0.467901,0.019933,0.016907,0.035679,0.035677,0.019332,0.010244,0.052709,0.035422,0.009377,0.016451,0.01832,0.018731,0.003845,0.007125,0.02123,0.052595,0.131676,0.0528,0.017788,0.007967,0.010803,0.005967,0.009865,0.004007,0.010369,0.040855,2
0.703924,0.21217,0.007906,0.022253,0.30247,0.038905,0.27773,0.054268,0.037043,0.047407,0.022313,0.03221,0.010181,0.016536,0.065976,0.011472,0.006096,0.041357,0.008418,0.007071,0.002793,0.006336,0.010318,0.062695,0.098151,0.025384,0.008192,0.004043,0.004866,0.004057,0.008338,0.003916,0.008294,2
0.836069,0.260296,0.369902,0.494935,0.002539,0.731448,0.689781,0.011899,0.008273,0.003842,0.02064,0.006712,0.028751,0.004815,0.002766,0.017675,0.030213,0.007069,0.002953,0.024676,0.016273,0.010339,0.003058,0.003391,0.00333,0.005931,0.017663,0.143799,0.043137,0.023781,0.012234,0.009338,0.006267,4
0.399074,0.01313,0.248158,0.021896,0.034044,0.049239,0.196853,0.067541,0.041808,0.034569,0.056716,0.038365,0.065055,0.019691,0.017906,0.060296,0.049683,0.017022,0.012701,0.018456,0.021384,0.013568,0.007345,0.012267,0.016357,0.023785,0.05359,0.107021,0.067471,0.040199,0.023353,0.020382,0.015194,4
0.252878,0.32934,0.233133,0.313513,0.383458,0.464992,0.358581,0.010173,0.305345,0.249447,0.009806,0.085666,0.307384,0.009227,0.038498,0.039248,0.003672,0.008951,0.076532,0.321481,0.280281,0.078878,0.012386,0.007748,0.015958,0.003292,0.050929,0.009819,0.0082,0.004977,0.003628,0.005309,0.013331,0
0.416599,0.529685,0.017252,0.006922,0.366417,0.488109,0.496575,0.022366,0.017326,0.019377,0.094233,0.033278,0.124802,0.015766,0.011955,0.039243,0.132649,0.02295,0.009456,0.014117,0.065133,0.014604,0.006049,0.007094,0.015124,0.025384,0.044072,0.232937,0.195047,0.101827,0.038659,0.03016,0.01827,4
0.535082,0.16342,0.318628,0.237226,0.389371,0.47212,0.364067,0.004036,0.029868,0.020843,0.00227,0.011177,0.045509,0.003501,0.087304,0.008668,0.001877,0.002392,0.009866,0.132206,0.041284,0.015058,0.002349,0.003399,0.02455,0.002235,0.008112,0.008844,0.001849,0.010001,0.006654,0.004296,0.009012,0
0.345909,0.424651,0.006959,0.303811,0.312549,0.400684,0.360612,0.024595,0.018845,0.065206,0.010548,0.06731,0.004871,0.013517,0.070729,0.029257,0.006593,0.016988,0.010991,0.014238,0.002441,0.005153,0.013015,0.078192,0.126989,0.070846,0.02837,0.011109,0.003629,0.01118,0.007579,0.010823,0.022382,2
0.250927,0.322149,0.309534,0.230712,0.377382,0.455466,0.35021,0.009168,0.062775,0.05272,0.007514,0.044785,0.066126,0.009163,0.050665,0.014618,0.00425,0.005738,0.041597,0.104259,0.059202,0.01878,0.009026,0.010091,0.005526,0.006839,0.013159,0.006026,0.007775,0.005731,0.00469,0.011967,0.047058,0
0.813752,0.260533,0.017409,0.100756,0.350748,0.363183,0.346363,0.025127,0.02121,0.018394,0.025155,0.020613,0.027722,0.015713,0.010155,0.037572,0.018861,0.015752,0.011823,0.03187,0.007805,0.010156,0.004698,0.006976,0.011737,0.014825,0.041795,0.065263,0.027475,0.026783,0.024025,0.023992,0.020019,4
0.550734,0.166609,0.243235,0.324935,0.007256,0.022709,0.2971,0.011568,0.046796,0.021308,0.009938,0.014165,0.07616,0.009595,0.02224,0.0138,0.005077,0.004276,0.01042,0.048658,0.07146,0.035331,0.008724,0.006732,0.011866,0.005094,0.005243,0.018906,0.006913,0.006582,0.004488,0.005688,0.008214,0
0.776923,0.237849,0.45814,0.34175,0.006856,0.087659,0.417925,0.004386,0.004305,0.003057,0.004071,0.009375,0.005559,0.003536,0.004547,0.051221,0.004221,0.003065,0.024113,0.005001,0.007251,0.004391,0.002981,0.00319,0.006076,0.038126,0.051237,0.02024,0.005753,0.004357,0.004039,0.005763,0.009013,4
0.324378,0.415416,0.296767,0.396148,0.484518,0.006206,0.458105,0.008435,0.009115,0.050312,0.035449,0.018598,0.006612,0.062352,0.051084,0.007732,0.022322,0.016725,0.020622,0.002916,0.004227,0.013925,0.065038,0.173737,0.075609,0.017823,0.006904,0.013714,0.00558,0.009561,0.00384,0.017316,0.04433,2
0.341345,0.434893,0.001436,0.302702,0.398503,0.48836,0.464837,0.053099,0.044207,0.081975,0.045643,0.068035,0.026194,0.043882,0.090972,0.036967,0.014539,0.047599,0.031176,0.012517,0.012999,0.023685,0.047046,0.149175,0.138152,0.066162,0.030955,0.020688,0.013494,0.013962,0.011382,0.023501,0.052841,2
0.660036,0.202282,0.291945,0.006589,0.017413,0.383703,0.374005,0.027226,0.018395,0.037477,0.029155,0.019567,0.008701,0.080601,0.029445,0.007736,0.051292,0.010916,0.011572,0.003245,0.004254,0.018567,0.092162,0.093196,0.042986,0.01285,0.00611,0.006461,0.012859,0.004456,0.004752,0.030098,0.023404,2
0.339706,0.425876,0.018681,0.00714,0.398914,0.293554,0.390177,0.04409,0.024439,0.052054,0.033237,0.035172,0.013524,0.020734,0.036774,0.015041,0.007831,0.024831,0.00795,0.005283,0.006232,0.012149,0.018988,0.071255,0.053179,0.026406,0.011934,0.010254,0.006142,0.007778,0.005939,0.007463,0.011034,2
0.225155,0.284232,0.00712,0.203622,0.021675,0.27065,0.239626,0.029403,0.026694,0.023975,0.014117,0.061758,0.008474,0.016279,0.007187,0.004874,0.010441,0.063254,0.053276,0.020945,0.007298,0.009836,0.003705,0.011682,0.009689,0.00462,0.003627,0.004805,0.00421,0.018519,0.041216,0.031922,0.012161,0
0.682703,0.202179,0.006556,0.401744,0.033606,0.048948,0.358688,0.086188,0.067133,0.074798,0.055216,0.047868,0.034404,0.063715,0.082188,0.042227,0.018812,0.053769,0.017021,0.012404,0.016058,0.041722,0.055846,0.182008,0.118028,0.042065,0.02962,0.022663,0.011947,0.02605,0.010123,0.01422,0.023149,2
0.658239,0.20055,0.287366,0.385375,0.469635,0.007087,0.44058,0.005568,0.005895,0.019259,0.02291,0.004827,0.004348,0.075939,0.019772,0.005462,0.044966,0.006805,0.004494,0.002133,0.003548,0.014953,0.091608,0.071127,0.028416,0.005128,0.005406,0.005129,0.01443,0.003683,0.004397,0.032633,0.009693,2
0.306783,0.39131,0.277162,0.01224,0.366292,0.455943,0.421202,0.01532,0.018233,0.029353,0.078148,0.012328,0.013922,0.146375,0.023343,0.016264,0.055302,0.023983,0.003877,0.004023,0.01264,0.111483,0.147313,0.09,0.032806,0.012078,0.008219,0.013063,0.006698,0.007878,0.03892,0.022377,0.009601,2
0.626759,0.190874,0.012159,0.276657,0.362437,0.459733,0.422591,0.033813,0.028509,0.021792,0.040548,0.010195,0.007847,0.061791,0.009013,0.006166,0.022935,0.008435,0.002892,0.002532,0.004195,0.054795,0.058083,0.034152,0.012598,0.003779,0.003755,0.013288,0.003355,0.004014,0.015186,0.007925,0.005842,2
0.69875,0.22333,0.01232,0.397027,0.592377,0.050084,0.585626,0.048076,0.050812,0.058145,0.031134,0.04267,0.016396,0.031951,0.054947,0.033506,0.01656,0.036439,0.010108,0.005924,0.008351,0.023815,0.031438,0.074711,0.080919,0.043769,0.028038,0.022641,0.011318,0.013237,0.006392,0.010192,0.015854,2
0.531355,0.162652,0.236245,0.314341,0.38705,0.017,0.344404,0.015664,0.143548,0.108823,0.013037,0.059822,0.160315,0.014896,0.122036,0.045942,0.004528,0.011792,0.055493,0.275013,0.14593,0.050275,0.011765,0.013813,0.030046,0.00778,0.044418,0.024499,0.007885,0.010224,0.007235,0.012701,0.040501,0
0.338702,0.422553,0.01711,0.292797,0.033452,0.390166,0.364637,0.045644,0.037274,0.102974,0.044678,0.056845,0.014374,0.051631,0.091695,0.022831,0.016823,0.023126,0.013311,0.004116,0.005886,0.015409,0.053104,0.150343,0.133004,0.054216,0.016926,0.012591,0.009093,0.009485,0.007167,0.018659,0.02695,2
0.339258,0.011903,0.198938,0.022419,0.204765,0.298285,0.269412,0.041289,0.020603,0.065612,0.036494,0.044289,0.011781,0.032928,0.066091,0.03055,0.008066,0.01361,0.009874,0.007106,0.005206,0.012051,0.029676,0.091955,0.103739,0.040327,0.028251,0.012862,0.006849,0.009163,0.010442,0.006987,0.017241,2
0.492422,0.150947,0.219243,0.292542,0.360404,0.433942,0.330583,0.007492,0.042959,0.101222,0.004195,0.23495,0.039265,0.061797,0.016096,0.004151,0.00346,0.029283,0.272453,0.108018,0.035333,0.014625,0.010381,0.005029,0.016956,0.063775,0.003748,0.013786,0.006872,0.00262,0.00967,0.148502,0.262131,0
0.397307,0.494574,0.006726,0.346505,0.452682,0.028016,0.450767,0.018659,0.015558,0.019671,0.047587,0.035948,0.064016,0.005154,0.017079,0.108759,0.045327,0.007823,0.011805,0.02152,0.012773,0.00766,0.003225,0.008957,0.02295,0.048075,0.115122,0.140759,0.063218,0.032119,0.011914,0.010737,0.008975,4
0.664903,0.203246,0.29308,0.396046,0.484131,0.58427,0.46498,0.004627,0.00362,0.035264,0.018823,0.013739,0.002156,0.056692,0.037637,0.003563,0.03172,0.015032,0.010584,0.001363,0.001706,0.007056,0.060012,0.134288,0.056334,0.013704,0.003614,0.009494,0.004668,0.008108,0.003133,0.016557,0.023635,2
0.41979,0.531565,0.00703,0.375189,0.494835,0.622147,0.600088,0.011519,0.009647,0.003209,0.068982,0.004825,0.095898,0.004535,0.002994,0.011074,0.099042,0.019741,0.003177,0.005385,0.045285,0.005093,0.005095,0.003223,0.004198,0.005292,0.010698,0.106566,0.146577,0.094313,0.034356,0.009489,0.006814,4
0.300606,0.379488,0.362581,0.265247,0.01148,0.449442,0.411371,0.013309,0.044595,0.024142,0.064413,0.009442,0.048078,0.085396,0.015174,0.03672,0.016123,0.007094,0.005085,0.011651,0.047009,0.210572,0.080425,0.047544,0.019462,0.007595,0.011268,0.010977,0.005793,0.016898,0.010554,0.007851,0.009112,2
0.438801,0.556407,0.007237,0.395931,0.397791,0.520502,0.485746,0.031666,0.02121,0.013803,0.032567,0.015955,0.038262,0.018837,0.00372,0.006321,0.034272,0.050427,0.008133,0.002716,0.014881,0.015131,0.004567,0.007892,0.002675,0.003174,0.005407,0.018321,0.052178,0.125683,0.088247,0.035305,0.017022,4
0.305451,0.398446,0.001589,0.280431,0.367228,0.461277,0.433669,0.033362,0.038421,0.038597,0.068069,0.01953,0.028673,0.128583,0.028068,0.01637,0.055436,0.014917,0.006609,0.006084,0.019602,0.09283,0.123422,0.08029,0.036398,0.010909,0.011595,0.014428,0.008601,0.009281,0.018586,0.016645,0.008734,2
0.250488,0.327134,0.23196,0.308936,0.381599,0.459658,0.354164,0.008106,0.112302,0.09821,0.006053,0.079302,0.11458,0.00888,0.074037,0.034272,0.002837,0.006855,0.07834,0.192308,0.103894,0.034622,0.01092,0.014228,0.007232,0.009333,0.035972,0.011682,0.0099,0.004832,0.002883,0.009159,0.058937,0
0.663807,0.202192,0.390846,0.011993,0.286077,0.579651,0.528099,0.02468,0.021675,0.03939,0.031282,0.02209,0.012881,0.076309,0.037457,0.015828,0.045077,0.018325,0.009005,0.003982,0.006229,0.018667,0.08082,0.140519,0.055191,0.01828,0.009418,0.010561,0.013666,0.007109,0.006269,0.017828,0.015914,2
0.873643,0.270013,0.006901,0.385592,0.50625,0.616386,0.600124,0.017157,0.014547,0.007293,0.015633,0.006206,0.020846,0.005673,0.004021,0.006207,0.052125,0.011383,0.004262,0.003904,0.052691,0.009878,0.006698,0.004084,0.004593,0.004774,0.005738,0.018964,0.081312,0.040177,0.017938,0.008475,0.009014,4
0.534249,0.1636,0.237087,0.318587,0.388859,0.471041,0.363105,0.001921,0.042313,0.026661,0.000994,0.008854,0.04856,0.001714,0.041579,0.008754,0.000318,0.001181,0.007908,0.084091,0.044083,0.017803,0.001464,0.001257,0.007779,0.000577,0.010056,0.008374,0.000632,0.003805,0.002005,0.00127,0.00407,0
0.340385,0.426339,0.007252,0.307903,0.291516,0.395576,0.351671,0.029896,0.034383,0.101,0.065393,0.083015,0.020366,0.076977,0.107292,0.040608,0.012876,0.037858,0.015457,0.007588,0.012586,0.045156,0.074691,0.171873,0.163782,0.08433,0.038861,0.02558,0.009842,0.013965,0.009801,0.013884,0.0312,2
0.28195,0.352848,0.249217,0.335083,0.409443,0.000791,0.380274,0.010857,0.144461,0.072147,0.061386,0.025796,0.291469,0.068996,0.032157,0.08774,0.03078,0.005487,0.021746,0.109169,0.311453,0.200779,0.064213,0.019275,0.011405,0.028538,0.006,0.035696,0.042089,0.010701,0.017415,0.011065,0.007812,2
0.753467,0.223504,0.001633,0.440588,0.291279,0.329812,0.389642,0.088821,0.052319,0.085938,0.037559,0.088147,0.028704,0.027762,0.098174,0.077269,0.018077,0.027224,0.096094,0.009147,0.009092,0.0132,0.024544,0.095296,0.149119,0.186047,0.075861,0.05411,0.021257,0.019123,0.010414,0.029649,0.039277,2
0.738122,0.226969,0.324648,0.434482,0.011894,0.525748,0.496076,0.006333,0.006759,0.011179,0.004822,0.02339,0.004814,0.004856,0.048528,0.026209,0.003595,0.014785,0.043689,0.01177,0.003336,0.005527,0.004512,0.009954,0.093342,0.074475,0.026002,0.013219,0.005773,0.007343,0.008661,0.023981,0.009502,2
0.002641,0.518027,0.116817,0.363474,0.474276,0.054874,0.467117,0.044917,0.01578,0.00719,0.018811,0.011072,0.023256,0.005147,0.004465,0.029302,0.021773,0.007101,0.004005,0.02085,0.010442,0.020977,0.00343,0.003561,0.004806,0.009156,0.032345,0.088656,0.028927,0.017684,0.010649,0.007716,0.008599,1
0.244648,0.31572,0.225646,0.017019,0.292689,0.207572,0.234693,0.037329,0.104294,0.118848,0.02186,0.195499,0.089796,0.034224,0.043566,0.026714,0.008968,0.055758,0.198517,0.130582,0.075497,0.041814,0.019829,0.026596,0.029296,0.029495,0.021785,0.016771,0.013501,0.009215,0.024031,0.078706,0.195838,0
0.252575,0.328605,0.232546,0.313028,0.382996,0.541247,0.421273,0.005559,0.21087,0.1711,0.011114,0.078613,0.221638,0.013278,0.092453,0.059223,0.003351,0.007538,0.073945,0.303409,0.202565,0.07267,0.014489,0.008681,0.01083,0.006573,0.060876,0.017403,0.008177,0.007639,0.004182,0.006754,0.037034,0
0.040017,0.236146,0.094389,0.033687,0.221519,0.212253,0.193127,0.142101,0.132273,0.109739,0.091378,0.111996,0.10448,0.083259,0.069094,0.108895,0.035961,0.040067,0.048064,0.039556,0.047989,0.060046,0.050902,0.069206,0.074366,0.078073,0.081643,0.08678,0.044937,0.043841,0.04402,0.061721,0.046679,4
0.337263,0.425631,0.006412,0.302587,0.016189,0.308627,0.324635,0.042965,0.031841,0.102505,0.025478,0.045136,0.015737,0.034067,0.100493,0.024167,0.011371,0.030255,0.01759,0.008893,0.004753,0.011218,0.030386,0.164446,0.155145,0.042996,0.020983,0.012428,0.007433,0.009958,0.011446,0.011992,0.030866,2
0.508688,0.154139,0.302965,0.22546,0.37112,0.007029,0.335535,0.030829,0.128468,0.136827,0.016433,0.249483,0.11393,0.052248,0.071763,0.024514,0.006926,0.037428,0.26649,0.204533,0.101041,0.040097,0.018783,0.048011,0.008922,0.042316,0.021864,0.016734,0.016059,0.008451,0.015262,0.100485,0.35357,0
0.772671,0.236255,0.341051,0.45108,0.554491,0.671558,0.538892,0.003972,0.003827,0.00517,0.005676,0.033229,0.007505,0.002985,0.007637,0.099352,0.005347,0.002893,0.063309,0.007058,0.010447,0.004017,0.003172,0.003763,0.010973,0.120455,0.099826,0.044391,0.007759,0.004532,0.00745,0.007837,0.020825,4
0.34391,0.436445,0.006539,0.314775,0.409131,0.509269,0.483111,0.050886,0.038238,0.280324,0.061681,0.27923,0.014658,0.065251,0.343742,0.138474,0.010486,0.095648,0.035143,0.029284,0.008269,0.022605,0.060488,0.31547,0.558339,0.315136,0.138493,0.041056,0.017229,0.014505,0.030315,0.017952,0.02272,4
0.018203,0.423152,0.095726,0.401833,0.296768,0.044467,0.376035,0.047058,0.027649,0.030236,0.016948,0.02113,0.010469,0.020457,0.03192,0.010837,0.008684,0.014693,0.006549,0.003596,0.005969,0.01346,0.019511,0.06319,0.046056,0.018996,0.009184,0.007793,0.006355,0.007973,0.006503,0.006905,0.010148,2
0.399824,0.50705,0.007387,0.35789,0.468151,0.04431,0.46042,0.025794,0.017127,0.012325,0.066496,0.018998,0.085655,0.005121,0.006199,0.087443,0.060761,0.004692,0.004959,0.039262,0.00558,0.008494,0.003164,0.004344,0.006802,0.015688,0.092008,0.204472,0.086904,0.021641,0.006526,0.007773,0.008141,4
0.286567,0.377826,0.002177,0.362862,0.254241,0.270988,0.31491,0.044248,0.094013,0.05773,0.079198,0.019384,0.099715,0.105886,0.032272,0.054336,0.024175,0.012697,0.008433,0.026098,0.095166,0.231756,0.09997,0.088848,0.045586,0.013816,0.010745,0.015429,0.008456,0.014736,0.015935,0.008802,0.012088,2
0.885086,0.269822,0.011475,0.389875,0.506412,0.639266,0.61423,0.046925,0.042419,0.018346,0.073567,0.014714,0.094665,0.022117,0.004396,0.01159,0.180666,0.044703,0.008317,0.011032,0.156614,0.026784,0.015451,0.005981,0.003941,0.005923,0.01016,0.088929,0.284568,0.202791,0.077682,0.042212,0.016022,4
0.358773,0.437725,0.006179,0.319989,0.297105,0.401211,0.359614,0.041088,0.026417,0.065471,0.020053,0.099774,0.017482,0.017233,0.083851,0.059883,0.009003,0.033988,0.02155,0.01093,0.006863,0.009718,0.012175,0.059618,0.133587,0.115296,0.058018,0.029078,0.009092,0.00902,0.008444,0.012493,0.016298,2
0.492816,0.62614,0.071262,0.219965,0.002012,0.433804,0.386151,0.007463,0.008757,0.011763,0.003682,0.074519,0.008302,0.034586,0.007984,0.004843,0.003222,0.008707,0.076844,0.016246,0.00688,0.006632,0.00652,0.00632,0.004329,0.006691,0.003807,0.007086,0.004447,0.005003,0.00995,0.078255,0.144878,0
0.394146,0.497625,0.352849,0.011755,0.462587,0.584069,0.555278,0.012469,0.011578,0.011857,0.026392,0.027173,0.03511,0.004697,0.009377,0.131825,0.024464,0.00381,0.006177,0.04395,0.00565,0.00598,0.003251,0.006093,0.012999,0.031454,0.145321,0.118149,0.034571,0.013465,0.005925,0.007486,0.006745,4
0.344318,0.44617,0.011873,0.02285,0.307035,0.411289,0.401148,0.031132,0.027547,0.063321,0.025419,0.062137,0.015775,0.023373,0.086544,0.031526,0.009952,0.028802,0.012864,0.009913,0.005795,0.011288,0.02008,0.055567,0.134921,0.066635,0.02809,0.019502,0.008747,0.007744,0.011946,0.011796,0.010781,2
0.414214,0.518081,0.365132,0.489428,0.001016,0.022458,0.487207,0.008761,0.00642,0.002866,0.047327,0.005167,0.064306,0.00339,0.002242,0.020349,0.049299,0.004887,0.002711,0.02607,0.008514,0.015396,0.001887,0.002842,0.002339,0.00377,0.020763,0.159355,0.070428,0.03334,0.007457,0.004139,0.00563,1
0.682002,0.023649,0.094937,0.391048,0.281225,0.027415,0.36567,0.057413,0.071415,0.054798,0.030452,0.034123,0.018297,0.071677,0.078412,0.020355,0.039974,0.081102,0.013119,0.005477,0.01313,0.032389,0.088178,0.179307,0.116477,0.028831,0.015337,0.021247,0.021527,0.017371,0.009668,0.029373,0.024105,2
0.811998,0.247589,0.478547,0.357954,0.002122,0.708405,0.666912,0.00625,0.003929,0.002526,0.044642,0.01132,0.061339,0.002747,0.002842,0.159698,0.043987,0.002954,0.003262,0.096473,0.002856,0.009163,0.002115,0.002691,0.00394,0.013206,0.17554,0.23677,0.062475,0.009757,0.004379,0.004871,0.006609,4
0.704625,0.213221,0.007837,0.413205,0.302582,0.033581,0.391744,0.071992,0.057757,0.072103,0.029228,0.04834,0.01969,0.02501,0.124488,0.036836,0.009767,0.085839,0.020703,0.010461,0.010388,0.013905,0.019483,0.105805,0.188514,0.059682,0.03064,0.017925,0.007978,0.01328,0.022646,0.008707,0.013203,2
0.322966,0.410976,0.287379,0.385082,0.001616,0.471254,0.443501,0.024568,0.035145,0.117814,0.103298,0.055364,0.027531,0.147455,0.111845,0.023296,0.031011,0.018085,0.014944,0.005921,0.02297,0.100911,0.177585,0.224051,0.165712,0.054998,0.026637,0.012911,0.024234,0.005746,0.019492,0.066328,0.030563,2
0.771794,0.225468,0.012184,0.335363,0.436913,0.66527,0.615904,0.033103,0.031257,0.046364,0.020751,0.063693,0.016096,0.010239,0.040324,0.103801,0.010625,0.010505,0.097458,0.015297,0.016101,0.00653,0.00833,0.021852,0.063192,0.210409,0.104358,0.041796,0.014383,0.010317,0.008782,0.013508,0.03328,4
0.394383,0.494056,0.007276,0.347474,0.45837,0.574029,0.548474,0.029614,0.022041,0.015905,0.019822,0.03141,0.025201,0.004562,0.011433,0.077188,0.016654,0.004229,0.008896,0.016717,0.006804,0.006951,0.0033,0.004973,0.015355,0.037171,0.083148,0.068233,0.023366,0.008516,0.005668,0.007825,0.006533,1
0.37799,0.471938,0.335987,0.018073,0.436876,0.03899,0.420739,0.038413,0.027799,0.05463,0.02953,0.088179,0.025935,0.019122,0.049456,0.135816,0.013784,0.009749,0.058992,0.015655,0.016865,0.009738,0.00854,0.020096,0.074035,0.170135,0.136291,0.093186,0.016522,0.014386,0.017067,0.019561,0.027988,4
